expense_id,expense_date,cardholder_id,cardholder_name,card_program,card_last4,category,merchant,amount,client_count_at_time
EXP_0000327,2024-10-13,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,136.43,66
EXP_0002144,2026-02-01,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,527.61,200
EXP_0000293,2024-09-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,110.14,61
EXP_0000978,2025-06-03,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,196.04,142
EXP_0001572,2025-10-12,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,602.03,173
EXP_0001123,2025-07-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,200.96,146
EXP_0000380,2024-11-08,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,468.73,77
EXP_0001893,2025-12-13,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Ruths Chris,700.46,187
EXP_0000676,2025-03-04,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,719.63,110
EXP_0000729,2025-03-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,588.52,116
EXP_0000413,2024-11-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,961.71,84
EXP_0001517,2025-09-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,208.85,171
EXP_0001650,2025-10-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,280.98,178
EXP_0000826,2025-04-20,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,113.73,128
EXP_0000617,2025-02-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,399.46,106
EXP_0000115,2024-06-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,689.52,32
EXP_0000418,2024-11-26,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,265.92,84
EXP_0001626,2025-10-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,611.73,177
EXP_0000383,2024-11-10,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,326.97,77
EXP_0000090,2024-05-01,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,481.65,22
EXP_0002083,2026-01-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,230.34,198
EXP_0000754,2025-03-29,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,142.69,121
EXP_0001631,2025-10-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1142.49,177
EXP_0000012,2024-02-16,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,AWS,324.42,2
EXP_0000285,2024-09-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,254.09,60
EXP_0001067,2025-06-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,461.07,146
EXP_0001192,2025-07-20,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,507.37,151
EXP_0001441,2025-09-12,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,278.34,165
EXP_0000921,2025-05-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,210.82715253801885,136
EXP_0001016,2025-06-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,126.68847829873742,144
EXP_0001223,2025-07-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1091.54,151
EXP_0001569,2025-10-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,725.23,173
EXP_0001329,2025-08-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,51.42,159
EXP_0001688,2025-11-04,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,55.68,180
EXP_0000852,2025-04-27,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,510.79,129
EXP_0000815,2025-04-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,367.21,127
EXP_0000896,2025-05-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,220.27,135
EXP_0000497,2024-12-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,758.91,96
EXP_0001783,2025-11-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,651.47,186
EXP_0000336,2024-10-16,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,DocuSign,546.15,68
EXP_0000516,2025-01-08,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,50.28,96
EXP_0001349,2025-08-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,353.48,160
EXP_0001016,2025-06-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,126.87,144
EXP_0001385,2025-09-01,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,620.2,163
EXP_0001782,2025-11-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1030.8,186
EXP_0001786,2025-11-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,399.26,186
EXP_0002071,2026-01-19,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,217.63,198
EXP_0000357,2024-10-28,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,151.2,70
EXP_0000878,2025-05-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,306.26,133
EXP_0001313,2025-08-16,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,275.43,157
EXP_0001636,2025-10-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,351.53,177
EXP_0000551,2025-01-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,389.27,103
EXP_0000323,2024-10-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,230.57,65
EXP_0001228,2025-07-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,750.31,151
EXP_0001093,2025-06-28,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,592.9978627780636,146
EXP_0000958,2025-05-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,772.31,141
EXP_0001774,2025-11-20,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,999.06,185
EXP_0002142,2026-02-01,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,72.69,200
EXP_0001009,2025-06-11,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,335.57,144
EXP_0001093,2025-06-28,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,588.49,146
EXP_0000048,2024-03-18,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,409.03472177117925,7
EXP_0000997,2025-06-09,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,542.75,144
EXP_0001680,2025-11-03,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,1050.52,180
EXP_0000154,2024-06-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,238.71,39
EXP_0001635,2025-10-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,266.9823075388327,177
EXP_0000581,2025-01-29,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,170.22,104
EXP_0001471,2025-09-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,673.27,168
EXP_0000704,2025-03-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,143.9,112
EXP_0001213,2025-07-25,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,194.13,151
EXP_0000897,2025-05-12,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,141.23,135
EXP_0000488,2024-12-26,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,294.84,96
EXP_0000560,2025-01-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,73.71,103
EXP_0001142,2025-07-08,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,193.24,149
EXP_0001120,2025-07-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,675.08,146
EXP_0000513,2025-01-07,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,68.32,96
EXP_0000634,2025-02-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,304.33,107
EXP_0000132,2024-06-15,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,186.64,36
EXP_0001665,2025-10-30,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Microsoft,130.81,178
EXP_0001013,2025-06-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,119.4,144
EXP_0001932,2025-12-20,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,105.18,189
EXP_0001151,2025-07-11,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,271.97,150
EXP_0000263,2024-09-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,90.44269747300032,58
EXP_0000117,2024-06-03,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,651.62,33
EXP_0000741,2025-03-25,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,392.29,117
EXP_0000677,2025-03-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,484.74,110
EXP_0001975,2025-12-29,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,796.95,192
EXP_0001082,2025-06-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1005.14,146
EXP_0001811,2025-11-27,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,321.58,186
EXP_0000831,2025-04-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,923.03,128
EXP_0000120,2024-06-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,600.53,33
EXP_0000657,2025-02-24,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,789.48,107
EXP_0000459,2024-12-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,314.34,90
EXP_0001859,2025-12-06,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,238.17217795361455,186
EXP_0000402,2024-11-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,345.13661704890995,82
EXP_0000636,2025-02-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,195.38,107
EXP_0000370,2024-11-03,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,1071.64,75
EXP_0000269,2024-09-17,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,883.54,59
EXP_0000047,2024-03-17,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,571.72,7
EXP_0000992,2025-06-08,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,299.68,144
EXP_0000877,2025-05-04,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,196.13,133
EXP_0000774,2025-04-05,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,439.82,124
EXP_0001220,2025-07-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,121.79,151
EXP_0001127,2025-07-05,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,545.21,146
EXP_0000005,2024-02-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,266.11,1
EXP_0001596,2025-10-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,160.69,175
EXP_0001094,2025-06-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,635.0892886258677,146
EXP_0001078,2025-06-26,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,593.9,146
EXP_0000838,2025-04-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,92.64,128
EXP_0000682,2025-03-07,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,278.04,111
EXP_0001716,2025-11-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,826.23,182
EXP_0000272,2024-09-18,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,197.65,59
EXP_0002045,2026-01-14,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,927.6062725171494,197
EXP_0000896,2025-05-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,216.82447909774993,135
EXP_0001149,2025-07-10,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,58.65,150
EXP_0000575,2025-01-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,392.68,103
EXP_0000051,2024-03-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,84.24,8
EXP_0000854,2025-04-28,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,132.1,129
EXP_0001983,2025-12-31,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,190.93,192
EXP_0001824,2025-12-01,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,260.04,186
EXP_0000834,2025-04-22,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,258.53,128
EXP_0001116,2025-07-03,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,201.0,146
EXP_0001167,2025-07-15,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,501.99,150
EXP_0001907,2025-12-14,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,638.47,187
EXP_0000972,2025-06-02,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,133.77,142
EXP_0000400,2024-11-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,341.33,82
EXP_0001880,2025-12-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,262.97,186
EXP_0000020,2024-02-22,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,55.06,3
EXP_0000685,2025-03-09,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,763.75,111
EXP_0000036,2024-03-09,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,749.84,6
EXP_0000129,2024-06-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,294.0269308329632,35
EXP_0000525,2025-01-12,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,514.59,99
EXP_0000921,2025-05-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,212.44,136
EXP_0001842,2025-12-03,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1161.03,186
EXP_0001891,2025-12-13,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,787.12,187
EXP_0000538,2025-01-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,224.14,101
EXP_0001706,2025-11-08,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,138.12,181
EXP_0000402,2024-11-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,345.28,82
EXP_0000246,2024-09-06,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,DocuSign,157.0,54
EXP_0000785,2025-04-07,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,79.98,125
EXP_0001410,2025-09-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,201.89,164
EXP_0000155,2024-06-29,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,347.51,39
EXP_0001687,2025-11-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,138.53,180
EXP_0000626,2025-02-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,125.02,107
EXP_0000398,2024-11-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,306.32,79
EXP_0001347,2025-08-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,641.13,160
EXP_0000570,2025-01-26,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,1053.87,103
EXP_0001759,2025-11-18,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,327.65,183
EXP_0001817,2025-11-29,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,360.54,186
EXP_0002066,2026-01-18,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,453.71,198
EXP_0000128,2024-06-11,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,198.94,35
EXP_0001600,2025-10-17,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,388.63,175
EXP_0002007,2026-01-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,389.41,194
EXP_0000981,2025-06-04,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,361.4,142
EXP_0001553,2025-10-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,252.78,172
EXP_0000191,2024-07-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,227.14,46
EXP_0001140,2025-07-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,778.07,149
EXP_0000993,2025-06-08,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,244.93,144
EXP_0000700,2025-03-12,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,673.18,112
EXP_0000607,2025-02-07,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,172.26,106
EXP_0000181,2024-07-18,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,372.08,44
EXP_0000302,2024-09-30,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,655.99,63
EXP_0000868,2025-05-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,583.83,131
EXP_0001061,2025-06-23,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,782.1,146
EXP_0000242,2024-09-03,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,285.73,54
EXP_0000398,2024-11-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,305.7556232936301,79
EXP_0001070,2025-06-24,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,110.65,146
EXP_0000109,2024-05-23,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,202.49113377301381,29
EXP_0001244,2025-08-01,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,330.24,152
EXP_0000017,2024-02-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,605.84,2
EXP_0001087,2025-06-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,388.43217406899777,146
EXP_0000547,2025-01-21,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,256.22,103
EXP_0000659,2025-02-25,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,306.43,107
EXP_0000677,2025-03-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,485.39928061915936,110
EXP_0001260,2025-08-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,56.68408902564877,153
EXP_0001505,2025-09-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,420.63,171
EXP_0000960,2025-05-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,263.65,141
EXP_0000900,2025-05-12,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Microsoft,113.84791886175432,135
EXP_0000798,2025-04-10,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,36.98,125
EXP_0000226,2024-08-19,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,333.85,52
EXP_0002075,2026-01-19,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,113.55,198
EXP_0001800,2025-11-25,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,242.66,186
EXP_0001643,2025-10-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1104.22,178
EXP_0000285,2024-09-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,253.65461825470172,60
EXP_0002086,2026-01-22,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,1082.32,198
EXP_0001694,2025-11-05,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,259.82,181
EXP_0001046,2025-06-20,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,669.19,146
EXP_0000470,2024-12-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,391.03,91
EXP_0000955,2025-05-27,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,348.2,141
EXP_0000009,2024-02-14,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,218.9,1
EXP_0000640,2025-02-18,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,191.62,107
EXP_0000824,2025-04-19,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,274.24216999108893,128
EXP_0001219,2025-07-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,281.55,151
EXP_0001159,2025-07-14,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,365.93,150
EXP_0001416,2025-09-07,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,322.5,164
EXP_0001532,2025-10-01,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,727.9597112442832,172
EXP_0001528,2025-09-30,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,364.46,171
EXP_0001895,2025-12-13,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,757.1178434399951,187
EXP_0001301,2025-08-14,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,615.6,157
EXP_0000780,2025-04-07,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,97.61415642970105,125
EXP_0001604,2025-10-19,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,897.36,176
EXP_0000161,2024-07-04,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,163.39,39
EXP_0001705,2025-11-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,372.66,181
EXP_0000957,2025-05-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,312.66,141
EXP_0000575,2025-01-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,394.2583122799889,103
EXP_0000878,2025-05-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,306.26,133
EXP_0001920,2025-12-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,284.95,187
EXP_0001885,2025-12-12,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,59.35,187
EXP_0000953,2025-05-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,300.2498390163041,141
EXP_0000099,2024-05-14,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,213.17,24
EXP_0000277,2024-09-20,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,343.18126753414725,59
EXP_0000254,2024-09-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,443.58,56
EXP_0000104,2024-05-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,701.79,29
EXP_0001446,2025-09-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,324.16,165
EXP_0001444,2025-09-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,120.97,165
EXP_0001649,2025-10-27,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,306.77,178
EXP_0000587,2025-01-31,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,146.54,104
EXP_0000628,2025-02-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,363.83,107
EXP_0001697,2025-11-06,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,550.39,181
EXP_0002102,2026-01-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,1168.8,198
EXP_0000953,2025-05-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,299.64597312327453,141
EXP_0000404,2024-11-18,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1179.5,82
EXP_0001155,2025-07-12,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,DocuSign,441.47,150
EXP_0000178,2024-07-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,250.71,43
EXP_0001683,2025-11-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,734.34,180
EXP_0002057,2026-01-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,272.53,197
EXP_0000975,2025-06-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,17.64673423817521,142
EXP_0000453,2024-12-12,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,1044.36,89
EXP_0001517,2025-09-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,206.83612652372383,171
EXP_0001328,2025-08-21,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,625.42,159
EXP_0002050,2026-01-15,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,200.31,197
EXP_0000881,2025-05-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,47.74,133
EXP_0000752,2025-03-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,874.6798468882992,118
EXP_0000624,2025-02-14,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,357.67,107
EXP_0002022,2026-01-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,518.15,194
EXP_0001734,2025-11-14,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,455.09,182
EXP_0001788,2025-11-23,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,368.05,186
EXP_0000263,2024-09-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,85.77,58
EXP_0001635,2025-10-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,269.03,177
EXP_0001439,2025-09-11,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,523.67,165
EXP_0000896,2025-05-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,220.27,135
EXP_0001970,2025-12-28,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,704.64,192
EXP_0001803,2025-11-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,157.88,186
EXP_0000641,2025-02-18,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,256.24,107
EXP_0001483,2025-09-22,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,379.97792175791255,169
EXP_0000129,2024-06-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,295.08053065713653,35
